"reference_id","registration_number","doctor_name","normalized_name","state_medical_council","registration_year","registration_date","qualification","specialization","registration_status","source_type","source_reference","source_year"
"REF-KA-001956","SYN-KA-MED-001956","Jayalakshmi Kamath","JAYALAKSHMI KAMATH","Karnataka Medical Council","1995","1995-01-07","MBBS, MS","Diabetology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-DL-001957","SYN-DL-MED-001957","Prasad Gupta","PRASAD GUPTA","Delhi Medical Council","1987","1987-02-27","MBBS, MD","Pulmonology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-RJ-001958","SYN-RJ-MED-001958","Sameer Gupta","SAMEER GUPTA","Rajasthan Medical Council","2014","2014-02-11","MBBS, MD, DM","Pediatrics","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-UP-001959","SYN-UP-MED-001959","Parvathi Patel","PARVATHI PATEL","Uttar Pradesh Medical Council","2008","2008-10-07","MBBS, MD, DM","Endocrinology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-CH-001960","SYN-CH-MED-001960","Archana Singh","ARCHANA SINGH","Chandigarh Medical Council","2000","2000-07-15","MBBS, MS, MCh","General Surgery","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-UP-001961","SYN-UP-MED-001961","Kiran Jain","KIRAN JAIN","Uttar Pradesh Medical Council","1994","1994-12-28","MBBS, DNB","Neurology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-BR-001962","SYN-BR-MED-001962","Rajani Kumar","RAJANI KUMAR","Bihar Medical Council","1987","1987-06-06","MBBS, MS","Emergency Medicine","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-TN-001963","SYN-TN-MED-001963","Jagadish Raja","JAGADISH RAJA","Tamil Nadu Medical Council","2015","2015-09-02","MBBS, DNB","Neurosurgery","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-TN-001964","SYN-TN-MED-001964","Aarav Ramaswamy","AARAV RAMASWAMY","Tamil Nadu Medical Council","2008","2008-03-08","MBBS, MD, DM","Oncology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-MP-001965","SYN-MP-MED-001965","Rajani Prasad","RAJANI PRASAD","Madhya Pradesh Medical Council","2010","2010-03-05","MBBS, MD, DNB","Radiology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-TG-001966","SYN-TG-MED-001966","Saritha Das","SARITHA DAS","Telangana State Medical Council","2011","2011-01-11","MBBS, MS, MCh","Anesthesiology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-GJ-001967","SYN-GJ-MED-001967","Revathi Dey","REVATHI DEY","Gujarat Medical Council","2019","2019-08-09","MBBS, MD","Orthopedics","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-GJ-001968","SYN-GJ-MED-001968","Nisha Mishra","NISHA MISHRA","Gujarat Medical Council","2017","2017-06-24","MBBS, MS, MCh","Dermatology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-AP-001969","SYN-AP-MED-001969","Santosh Nair","SANTOSH NAIR","Andhra Pradesh Medical Council","2012","2012-06-26","MBBS, MS, MCh","Diabetology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-RJ-001970","SYN-RJ-MED-001970","Ram Patel","RAM PATEL","Rajasthan Medical Council","2017","2017-03-10","MBBS, MS, DNB","Neurology","RETIRED","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-TG-001971","SYN-TG-MED-001971","Saritha Das","SARITHA DAS","Telangana State Medical Council","2006","2006-01-05","MBBS, MD, DNB","General Medicine","INACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-RJ-001972","SYN-RJ-MED-001972","Arvind Sharma","ARVIND SHARMA","Rajasthan Medical Council","2004","2004-06-21","MBBS, MD","Urology","INACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-KA-001973","SYN-KA-MED-001973","Dinesh Hegde","DINESH HEGDE","Karnataka Medical Council","1993","1993-11-27","MBBS, MS, MCh","Neurology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-GJ-001974","SYN-GJ-MED-001974","Sunita Mishra","SUNITA MISHRA","Gujarat Medical Council","1989","1989-04-01","MBBS, MD","Endocrinology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-MH-001975","SYN-MH-MED-001975","Nikhil Shinde","NIKHIL SHINDE","Maharashtra Medical Council","2012","2012-09-24","MBBS, MD","Neurology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-MH-001976","SYN-MH-MED-001976","Ram Jadhav","RAM JADHAV","Maharashtra Medical Council","2018","2018-09-20","MBBS, MD","Anesthesiology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-TG-001977","SYN-TG-MED-001977","Padmaja Babu","PADMAJA BABU","Telangana State Medical Council","1994","1994-08-28","MBBS, DNB","Obstetrics and Gynecology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-TN-001978","SYN-TN-MED-001978","Vasantha Sekar","VASANTHA SEKAR","Tamil Nadu Medical Council","2003","2003-11-14","MBBS","General Medicine","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-TN-001979","SYN-TN-MED-001979","Sonal Raja","SONAL RAJA","Tamil Nadu Medical Council","1995","1995-06-10","MBBS, MD","Cardiology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-WB-001980","SYN-WB-MED-001980","Saritha Patel","SARITHA PATEL","West Bengal Medical Council","2019","2019-02-24","MBBS","Cardiology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-MH-001981","SYN-MH-MED-001981","Jyothi Kulkarni","JYOTHI KULKARNI","Maharashtra Medical Council","1985","1985-11-10","MBBS, DNB","General Surgery","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-KA-001982","SYN-KA-MED-001982","Aditya Raju","ADITYA RAJU","Karnataka Medical Council","1990","1990-09-08","MBBS, MS","Endocrinology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-DL-001983","SYN-DL-MED-001983","Padmaja Malhotra","PADMAJA MALHOTRA","Delhi Medical Council","2014","2014-06-01","MBBS, MS","Endocrinology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-AP-001984","SYN-AP-MED-001984","Nisha Kumar","NISHA KUMAR","Andhra Pradesh Medical Council","2014","2014-03-26","MBBS, MD","Ophthalmology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-MH-001985","SYN-MH-MED-001985","Sameer Deshpande","SAMEER DESHPANDE","Maharashtra Medical Council","2008","2008-09-21","MBBS, MD","Neurosurgery","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-TN-001986","SYN-TN-MED-001986","Sudha Rajan","SUDHA RAJAN","Tamil Nadu Medical Council","2005","2005-03-20","MBBS","Rheumatology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-TN-001987","SYN-TN-MED-001987","Srikanth Raj","SRIKANTH RAJ","Tamil Nadu Medical Council","2000","2000-12-04","MBBS, MD","Radiology","INACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-DL-001988","SYN-DL-MED-001988","Padmaja Kapoor","PADMAJA KAPOOR","Delhi Medical Council","1992","1992-11-16","MBBS, MD","Nephrology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-BR-001989","SYN-BR-MED-001989","Naveen Dey","NAVEEN DEY","Bihar Medical Council","1998","1998-10-21","MBBS, MS","Orthopedics","RETIRED","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-RJ-001990","SYN-RJ-MED-001990","Zarina Reddy","ZARINA REDDY","Rajasthan Medical Council","2005","2005-03-06","MBBS, MD","Anesthesiology","INACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-UP-001991","SYN-UP-MED-001991","Nishant Das","NISHANT DAS","Uttar Pradesh Medical Council","1995","1995-02-24","MBBS, MS","ENT","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-MH-001992","SYN-MH-MED-001992","Geeta Patil","GEETA PATIL","Maharashtra Medical Council","2004","2004-04-18","MBBS, MS","Obstetrics and Gynecology","INACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-HR-001993","SYN-HR-MED-001993","Sameer Prasad","SAMEER PRASAD","Haryana Medical Council","2000","2000-10-28","MBBS, MS, MCh","Pediatrics","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-DL-001994","SYN-DL-MED-001994","Rohit Gupta","ROHIT GUPTA","Delhi Medical Council","2011","2011-02-16","MBBS, DNB","Nephrology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-DL-001995","SYN-DL-MED-001995","Sushma Kapoor","SUSHMA KAPOOR","Delhi Medical Council","1999","1999-03-26","MBBS, MD","Obstetrics and Gynecology","INACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-KA-001996","SYN-KA-MED-001996","Geetha Patil","GEETHA PATIL","Karnataka Medical Council","2001","2001-05-19","MBBS, MD, DM","Endocrinology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-UP-001997","SYN-UP-MED-001997","Padmini Singh","PADMINI SINGH","Uttar Pradesh Medical Council","1996","1996-08-20","MBBS, MD, DM","Anesthesiology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-TG-001998","SYN-TG-MED-001998","Murali Nair","MURALI NAIR","Telangana State Medical Council","1996","1996-08-03","MBBS, MD","ENT","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-KA-001999","SYN-KA-MED-001999","Vasantha Kulkarni","VASANTHA KULKARNI","Karnataka Medical Council","2014","2014-09-16","MBBS, DNB","Pediatrics","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-TN-002000","SYN-TN-MED-002000","Vandana Subramanian","VANDANA SUBRAMANIAN","Tamil Nadu Medical Council","1993","1993-10-18","MBBS, MD, DNB","Oncology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-BR-002001","SYN-BR-MED-002001","Kumar Reddy","KUMAR REDDY","Bihar Medical Council","1991","1991-03-26","MBBS, MD","General Surgery","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-GJ-002002","SYN-GJ-MED-002002","Mohan Rao","MOHAN RAO","Gujarat Medical Council","1987","1987-05-25","MBBS, MS","Emergency Medicine","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-RJ-002003","SYN-RJ-MED-002003","Meenakshi Dey","MEENAKSHI DEY","Rajasthan Medical Council","2018","2018-09-17","MBBS, MS, MCh","Nephrology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-KER-002004","SYN-KER-MED-002004","Nikhil George","NIKHIL GEORGE","Kerala Medical Council","2017","2017-06-06","MBBS, MD","Radiology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-KA-002005","SYN-KA-MED-002005","Balaji Swamy","BALAJI SWAMY","Karnataka Medical Council","1987","1987-04-01","MBBS, MD","Psychiatry","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-MP-002006","SYN-MP-MED-002006","Srinivas Kumar","SRINIVAS KUMAR","Madhya Pradesh Medical Council","2021","2021-10-11","MBBS","Cardiology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-TG-002007","SYN-TG-MED-002007","Sunita Patel","SUNITA PATEL","Telangana State Medical Council","1998","1998-12-19","MBBS, MS, MCh","Cardiology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-TN-002008","SYN-TN-MED-002008","Kumar Subramaniam","KUMAR SUBRAMANIAM","Tamil Nadu Medical Council","2022","2022-12-12","MBBS, DNB","Cardiology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-DL-002009","SYN-DL-MED-002009","Ambika Gupta","AMBIKA GUPTA","Delhi Medical Council","2017","2017-04-02","MBBS, DNB","Pediatrics","INACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-TN-002010","SYN-TN-MED-002010","Geetha Devarajan","GEETHA DEVARAJAN","Tamil Nadu Medical Council","2015","2015-02-07","MBBS, DNB","Endocrinology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-UK-002011","SYN-UK-MED-002011","Harish Sharma","HARISH SHARMA","Uttarakhand Medical Council","2010","2010-01-21","MBBS, MD","Neurosurgery","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-JK-002012","SYN-JK-MED-002012","Mahesh Singh","MAHESH SINGH","Jammu and Kashmir Medical Council","2014","2014-07-15","MBBS, MD, DM","Neurosurgery","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-RJ-002013","SYN-RJ-MED-002013","Jyothi Kumar","JYOTHI KUMAR","Rajasthan Medical Council","1992","1992-02-13","MBBS, MS","Neurosurgery","INACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-GA-002014","SYN-GA-MED-002014","Arvind Singh","ARVIND SINGH","Goa Medical Council","1987","1987-08-05","MBBS, DNB","Rheumatology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-MH-002015","SYN-MH-MED-002015","Archana Bhosale","ARCHANA BHOSALE","Maharashtra Medical Council","2013","2013-04-07","MBBS, MD, DNB","Pediatrics","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-GA-002016","SYN-GA-MED-002016","Geetha Shah","GEETHA SHAH","Goa Medical Council","2012","2012-07-11","MBBS, MD","General Medicine","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-TN-002017","SYN-TN-MED-002017","Suresh Balakrishnan","SURESH BALAKRISHNAN","Tamil Nadu Medical Council","2018","2018-02-05","MBBS, MD, DM","Psychiatry","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-KER-002018","SYN-KER-MED-002018","Girish Iyer","GIRISH IYER","Kerala Medical Council","1986","1986-09-22","MBBS, MD","Oncology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-MH-002019","SYN-MH-MED-002019","Santosh Jadhav","SANTOSH JADHAV","Maharashtra Medical Council","1985","1985-10-22","MBBS, MD","Neurosurgery","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-TN-002020","SYN-TN-MED-002020","Ram Annamalai","RAM ANNAMALAI","Tamil Nadu Medical Council","1993","1993-01-27","MBBS, MD, DM","Pediatrics","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-KA-002021","SYN-KA-MED-002021","Shiv Patil","SHIV PATIL","Karnataka Medical Council","2009","2009-02-26","MBBS, DNB","Urology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-GJ-002022","SYN-GJ-MED-002022","Nandini Shah","NANDINI SHAH","Gujarat Medical Council","2021","2021-10-12","MBBS","Diabetology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-KA-002023","SYN-KA-MED-002023","Shilpa Gowda","SHILPA GOWDA","Karnataka Medical Council","1991","1991-04-15","MBBS","Dermatology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-AP-002024","SYN-AP-MED-002024","Nandini Prasad","NANDINI PRASAD","Andhra Pradesh Medical Council","2020","2020-06-18","MBBS, MD","Psychiatry","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-TG-002025","SYN-TG-MED-002025","Jayan Shah","JAYAN SHAH","Telangana State Medical Council","1986","1986-05-03","MBBS, MS, MCh","Neurosurgery","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-MH-002026","SYN-MH-MED-002026","Ambika Deshmukh","AMBIKA DESHMUKH","Maharashtra Medical Council","2012","2012-02-12","MBBS, DNB","Endocrinology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-MH-002027","SYN-MH-MED-002027","Amruta Deshpande","AMRUTA DESHPANDE","Maharashtra Medical Council","1988","1988-03-20","MBBS, DNB","Nephrology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-TG-002028","SYN-TG-MED-002028","Ganesh Das","GANESH DAS","Telangana State Medical Council","2012","2012-10-01","MBBS, MS","Neurosurgery","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-MH-002029","SYN-MH-MED-002029","Ram Pawar","RAM PAWAR","Maharashtra Medical Council","1991","1991-06-11","MBBS, MD","Orthopedics","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-BR-002030","SYN-BR-MED-002030","Meenakshi Reddy","MEENAKSHI REDDY","Bihar Medical Council","1999","1999-12-23","MBBS, MS, MCh","General Surgery","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-NL-002031","SYN-NL-MED-002031","Jagadish Reddy","JAGADISH REDDY","Nagaland Medical Council","2008","2008-07-16","MBBS, MS","Urology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-MH-002032","SYN-MH-MED-002032","Vinod Bhosale","VINOD BHOSALE","Maharashtra Medical Council","2004","2004-10-03","MBBS, MD","Anesthesiology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-AP-002033","SYN-AP-MED-002033","Sathish Prasad","SATHISH PRASAD","Andhra Pradesh Medical Council","2003","2003-07-27","MBBS, MD","Obstetrics and Gynecology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-TN-002034","SYN-TN-MED-002034","Sindhu Sundaram","SINDHU SUNDARAM","Tamil Nadu Medical Council","1993","1993-05-15","MBBS, MS","Neurology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-MH-002035","SYN-MH-MED-002035","Balaji Bhosale","BALAJI BHOSALE","Maharashtra Medical Council","1992","1992-09-04","MBBS","General Medicine","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-PB-002036","SYN-PB-MED-002036","Pooja Das","POOJA DAS","Punjab Medical Council","2020","2020-04-04","MBBS, MS","Dermatology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-TN-002037","SYN-TN-MED-002037","Girish Kumar","GIRISH KUMAR","Tamil Nadu Medical Council","1995","1995-07-17","MBBS","General Medicine","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-WB-002038","SYN-WB-MED-002038","Saritha Prasad","SARITHA PRASAD","West Bengal Medical Council","2013","2013-02-05","MBBS, MS","Neurology","RETIRED","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-AP-002039","SYN-AP-MED-002039","Nisha Rao","NISHA RAO","Andhra Pradesh Medical Council","2014","2014-02-07","MBBS, MS","Gastroenterology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-KA-002040","SYN-KA-MED-002040","Praveen Gowda","PRAVEEN GOWDA","Karnataka Medical Council","2014","2014-12-08","MBBS, MD","General Surgery","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-KA-002041","SYN-KA-MED-002041","Ram Patil","RAM PATIL","Karnataka Medical Council","2018","2018-05-16","MBBS, MD","Pulmonology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-PB-002042","SYN-PB-MED-002042","Nisha Shah","NISHA SHAH","Punjab Medical Council","1986","1986-01-19","MBBS, MS","Ophthalmology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-MH-002043","SYN-MH-MED-002043","Archana Shinde","ARCHANA SHINDE","Maharashtra Medical Council","2007","2007-08-14","MBBS, DNB","Emergency Medicine","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-GJ-002044","SYN-GJ-MED-002044","Anand Shah","ANAND SHAH","Gujarat Medical Council","1992","1992-09-01","MBBS, MD","Rheumatology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-TN-002045","SYN-TN-MED-002045","Rajini Shanmugam","RAJINI SHANMUGAM","Tamil Nadu Medical Council","2023","2023-07-06","MBBS, MD, DM","Nephrology","INACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-KER-002046","SYN-KER-MED-002046","Sindhu Joseph","SINDHU JOSEPH","Kerala Medical Council","2010","2010-07-27","MBBS","Ophthalmology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-AR-002047","SYN-AR-MED-002047","Archana Mehta","ARCHANA MEHTA","Arunachal Pradesh Medical Council","1993","1993-12-28","MBBS, MS","General Surgery","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-TR-002048","SYN-TR-MED-002048","Rajesh Chandra","RAJESH CHANDRA","Tripura Medical Council","2011","2011-07-04","MBBS, MD","ENT","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-CH-002049","SYN-CH-MED-002049","Anand Kumar","ANAND KUMAR","Chandigarh Medical Council","1992","1992-01-15","MBBS, MS","Rheumatology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-AP-002050","SYN-AP-MED-002050","Vimala Jain","VIMALA JAIN","Andhra Pradesh Medical Council","1987","1987-01-24","MBBS, DNB","Anesthesiology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-WB-002051","SYN-WB-MED-002051","Rajani Varma","RAJANI VARMA","West Bengal Medical Council","1989","1989-12-19","MBBS, MD, DM","Diabetology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-GJ-002052","SYN-GJ-MED-002052","Rajesh Nair","RAJESH NAIR","Gujarat Medical Council","1985","1985-06-08","MBBS, DNB","Diabetology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-RJ-002053","SYN-RJ-MED-002053","Rekha Patel","REKHA PATEL","Rajasthan Medical Council","1987","1987-05-20","MBBS, DNB","General Surgery","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-TR-002054","SYN-TR-MED-002054","Ravi Iyer","RAVI IYER","Tripura Medical Council","2016","2016-07-26","MBBS, DNB","Endocrinology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-TN-002055","SYN-TN-MED-002055","Leena Krishnamurthy","LEENA KRISHNAMURTHY","Tamil Nadu Medical Council","1997","1997-08-19","MBBS, MS","Neurology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-KA-002056","SYN-KA-MED-002056","Srikanth Kulkarni","SRIKANTH KULKARNI","Karnataka Medical Council","2020","2020-12-10","MBBS","Pulmonology","RETIRED","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-KA-002057","SYN-KA-MED-002057","Kumar Hegde","KUMAR HEGDE","Karnataka Medical Council","2016","2016-05-02","MBBS, MS","Anesthesiology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-GJ-002058","SYN-GJ-MED-002058","Prakash Patel","PRAKASH PATEL","Gujarat Medical Council","2005","2005-07-06","MBBS, MD","Diabetology","RETIRED","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-DL-002059","SYN-DL-MED-002059","Manasa Chopra","MANASA CHOPRA","Delhi Medical Council","2023","2023-05-19","MBBS, MS","Neurology","RETIRED","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-GJ-002060","SYN-GJ-MED-002060","Yogesh Reddy","YOGESH REDDY","Gujarat Medical Council","1989","1989-12-27","MBBS, MD, DNB","Orthopedics","INACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-KER-002061","SYN-KER-MED-002061","Sonal Mohan","SONAL MOHAN","Kerala Medical Council","1986","1986-04-15","MBBS","Nephrology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
